,contrato,dataAssinatura,dataFimVigencia,dataInicioVigencia,dataPublicacaoDOU,dimCompra,fornecedor,id,modalidadeCompra,situacaoContrato,unidadeGestora,valorFinalCompra,valorInicialCompra
14,,2017-12-29,,2018-01-01,2018-01-23,"{'numero': '000032017', 'objeto': 'Objeto: Contratação de empresa especializada na prestação dos serviços de publicação de matérias de caráter oficial, nas edições normais, extras e suplementares do Diário Oficial da União, por meio eletrônico e SIASG nas seções II e III para o Núcleo Estadual do Ministério da Saúde em Santa Catarina.', 'numeroProcesso': '25024400310201730', 'contatoResponsavel': 'GEOVANI BERNARDINO TEIXEIRA'}","{'numeroInscricaoSocial': '', 'nome': 'IMPRENSA NACIONAL', 'razaoSocialReceita': 'IMPRENSA NACIONAL', 'nomeFantasiaReceita': 'IMPRENSA NACIONAL', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '20/06/2000', 'enderecoEletronico': 'in@in.gov.br', 'numeroTelefone': '061 3139800 061 3139405', 'descricaoLogradouro': ' SIG QUADRA 06 LOTE 800', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'SETOR GRAFICO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '04.196.645/0001-00', 'tipoPessoa': None}",8069539,,,"{'codigo': '250036', 'nome': 'NUCLEO ESTADUAL DO MS/SC', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",48000.0,48000.0
0,,2018-06-04,,2018-06-04,2018-07-05,"{'numero': '000012018', 'objeto': 'Objeto: Contratação de empresa especializada para fornecimento de energia elétrica em BAIXA TENSÃO a fim de atender necessidades dos Polos base de Manicoré.', 'numeroProcesso': '25037400410201717', 'contatoResponsavel': 'ARMANDO GARCIA DOS REIS'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '02.341.467/0001-20', 'tipoPessoa': None}",871727,,,"{'codigo': '257027', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - MANAUS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",9600.0,9600.0
1,,2017-10-23,,2017-01-11,2017-11-23,"{'numero': '000152017', 'objeto': 'Objeto: Contratação da ENERGISA PARAÍBA para prestação de energia elétrica para o imóvel utilizado pelo NEMS/PB, situado na Rua Desembargador Souto Maior 244, Centro, João Pessoa/PB.', 'numeroProcesso': '25018005303201715', 'contatoResponsavel': 'NEIDJA TORRES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",970151,,,"{'codigo': '250027', 'nome': 'NUCLEO ESTADUAL DO MS/PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",85191.16,85191.16
2,,2017-10-23,,2017-01-11,2017-11-28,"{'numero': '000182017', 'objeto': 'Objeto: Contratação da Energisa Paraíba para fornecimento de energia elétrica para imóvel pelo NEMS/PB, localizado na Av. Duarte da Silveira nº 610, Centro , João PEssoa/PB.', 'numeroProcesso': '25018005302201762', 'contatoResponsavel': 'NEIDJA TORRES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '09.095.183/0001-40', 'tipoPessoa': None}",1071248,,,"{'codigo': '250027', 'nome': 'NUCLEO ESTADUAL DO MS/PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",81342.04,81342.04
3,,2017-11-12,,2017-11-12,2017-12-19,"{'numero': '000012017', 'objeto': 'Objeto: Fornecimento de Energia Elétrica Baixa Tensão para atender as estruturas físicas pertencentes ao DSEI Alto Rio Solimões na unificação de todas as unidades já incluídas em contratos e as não não contempladas.', 'numeroProcesso': '25036000892201719', 'contatoResponsavel': 'JOEL DE SOUZA MUNHOZ'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '02.341.467/0001-20', 'tipoPessoa': None}",1367575,,,"{'codigo': '257025', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - ALTO SOLIMOES', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",255629.67,255629.67
4,,2017-12-20,,2017-12-20,2017-12-22,"{'numero': '000022017', 'objeto': 'Objeto: Contratação de empresa para prestação de serviços de fornecimento de energia elétrica para a sede do DSEI/Altamira e aldeias de jurisdição do DSEI Altamira-PA por tempo indeterminado de acordo com a Orientação Normativa n  36 de 13 de dezembro de 2011.', 'numeroProcesso': '25053400006201745', 'contatoResponsavel': 'JOAO FELICIANO CARAMURU DOS SANTOS'}","{'numeroInscricaoSocial': '', 'nome': 'CENTRAIS ELETRICAS DO PARA S.A. - CELPA', 'razaoSocialReceita': 'CENTRAIS ELETRICAS DO PARA S.A. - CELPA', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '07/11/1969', 'enderecoEletronico': 'reinaldo.mota@redenergia.com', 'numeroTelefone': '91  32161358 ', 'descricaoLogradouro': 'ROD AUGUSTO MONTENEGRO', 'numeroEndereco': 'SN', 'complementoEndereco': 'KM 8,5', 'numeroCEP': '        ', 'nomeBairro': 'COQUEIRO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '04.895.728/0001-80', 'tipoPessoa': None}",2967100,,,"{'codigo': '257042', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - ALTAMIRA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",79215.15,79215.15
5,,2017-07-12,,2017-07-12,2017-12-29,"{'numero': '000012017', 'objeto': 'Objeto: Contratação da Empresa Brasileira de Correios e Telégrafos (ECT) para prestação de serviços de atividades postais para coleta, transporte e entrega de documentos no âmbito nacional para atender as necessidades do DISTRITO SANITÁRIO ESPECIAL DE SAÚDE INDÍGENA DE ALTAMIRA/PA.', 'numeroProcesso': '25053000016201784', 'contatoResponsavel': 'WALTER AVELINO DA SILVA'}","{'numeroInscricaoSocial': '', 'nome': 'EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS', 'razaoSocialReceita': 'EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS', 'nomeFantasiaReceita': 'SUP ESTADUAL DE OPERACOES PA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '13/02/1970', 'enderecoEletronico': 'PAGABDR@CORREIOS.COM.BR', 'numeroTelefone': '91  32113001 91  32113033', 'descricaoLogradouro': 'AV PRESIDENTE VARGAS', 'numeroEndereco': '498', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CAMPINA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '34.028.316/0018-51', 'tipoPessoa': None}",2967102,,,"{'codigo': '257042', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - ALTAMIRA', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",74509.44,74509.44
6,,2018-07-03,,2018-07-03,2018-03-16,"{'numero': '000012018', 'objeto': 'Objeto: Contratação de prestador de serviço de abastecimento de água para a sede do Subdistrito de Barcelos/AM.', 'numeroProcesso': '2564400304201714', 'contatoResponsavel': 'FRANCISCO DE ALMEIDA CARDOSO'}","{'numeroInscricaoSocial': '', 'nome': 'SERVICO AUTONOMO DE AGUA E ESGOTO', 'razaoSocialReceita': 'SERVICO AUTONOMO DE AGUA E ESGOTO', 'nomeFantasiaReceita': 'SAAE', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '09/11/1995', 'enderecoEletronico': '', 'numeroTelefone': ' ', 'descricaoLogradouro': 'R AJURICABA', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CENTRO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '01.104.719/0001-35', 'tipoPessoa': None}",3170722,,,"{'codigo': '257052', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - YANOMAMI', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",1650.0,1650.0
7,,2017-03-11,,2017-03-11,2017-12-19,"{'numero': '000042017', 'objeto': 'Objeto: Contratação de Empresa Especializada no fornecimento de energia elétrica, de acordo com as condições gerais de fornecimento e demais regulamentos expedidos pela Agência Nacional de Energia Elétrica-ANEEL, para atender a demanda da jurisdição do DSEI-MRSA, referente às suas unidades consumidoras.', 'numeroProcesso': '25039001318201677', 'contatoResponsavel': 'LAZARO SALES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '02.341.467/0001-20', 'tipoPessoa': None}",3367201,,,"{'codigo': '257029', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - MEDIO SOLIMOES', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",139740.54,139740.54
8,,2017-12-22,,2017-12-22,2018-03-01,"{'numero': '000012017', 'objeto': 'Objeto: Contratação de Empresa Especializada para fornecimento de Água Tratada e Esgoto Sanitário, para atender a demanda da jurisdição do Distrito Sanitário Especial Indígena Xavante, (CASAI e Polo Base de Campinápolis - MT).', 'numeroProcesso': '25050400181201762', 'contatoResponsavel': 'ELIZABETH TEIXEIRA DOS ANJOS'}","{'numeroInscricaoSocial': '', 'nome': 'MUNICIPIO DE CAMPINAPOLIS', 'razaoSocialReceita': 'MUNICIPIO DE CAMPINAPOLIS', 'nomeFantasiaReceita': 'PREFEITURA DE CAMPINAPOLIS', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '05/01/1987', 'enderecoEletronico': 'RODRIGO.ATF@HOTMAIL.COM', 'numeroTelefone': '66  34371992 ', 'descricaoLogradouro': 'AV BENONIO JOSE LOURENCO', 'numeroEndereco': '2170', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'SETOR UNIAO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '00.965.152/0001-29', 'tipoPessoa': None}",4669018,,,"{'codigo': '257040', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - XAVANTE', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",42091.2,42091.2
9,,2017-12-29,,2018-01-01,2018-01-02,"{'numero': '000052017', 'objeto': 'Objeto: Contratação de serviços de fornecimento de água potável e a coleta/afastamento e tratamento de esgoto sanitário, para o edifício sede do Núcleo Estadual do Ministério da Saúde em Goiás.', 'numeroProcesso': '25005400657/17-19', 'contatoResponsavel': 'MARLI SOREL DE ARAUJO GONCALVES'}","{'numeroInscricaoSocial': '', 'nome': 'SANEAMENTO DE GOIAS S/A', 'razaoSocialReceita': 'SANEAMENTO DE GOIAS S/A', 'nomeFantasiaReceita': 'SANEAGO', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '12/05/1969', 'enderecoEletronico': 'contabilidade@saneago.com.br', 'numeroTelefone': '62  32433297 62  32433552', 'descricaoLogradouro': 'AV FUED JOSE SEBBA', 'numeroEndereco': '1245', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'JARDIM GOIAS', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '01.616.929/0001-02', 'tipoPessoa': None}",7871412,,,"{'codigo': '250021', 'nome': 'NUCLEO ESTADUAL DO MS/GO', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",114000.0,114000.0
10,,2017-12-29,,2018-01-01,2018-01-23,"{'numero': '000032017', 'objeto': 'Objeto: Contratação de empresa especializada na prestação dos serviços de publicação de matérias de caráter oficial, nas edições normais, extras e suplementares do Diário Oficial da União, por meio eletrônico e SIASG nas seções II e III para o Núcleo Estadual do Ministério da Saúde em Santa Catarina.', 'numeroProcesso': '25024400310201730', 'contatoResponsavel': 'GEOVANI BERNARDINO TEIXEIRA'}","{'numeroInscricaoSocial': '', 'nome': 'IMPRENSA NACIONAL', 'razaoSocialReceita': 'IMPRENSA NACIONAL', 'nomeFantasiaReceita': 'IMPRENSA NACIONAL', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '20/06/2000', 'enderecoEletronico': 'in@in.gov.br', 'numeroTelefone': '061 3139800 061 3139405', 'descricaoLogradouro': ' SIG QUADRA 06 LOTE 800', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'SETOR GRAFICO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '04.196.645/0001-00', 'tipoPessoa': None}",8069539,,,"{'codigo': '250036', 'nome': 'NUCLEO ESTADUAL DO MS/SC', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",48000.0,48000.0
11,,2018-02-28,,2018-02-28,2018-06-03,"{'numero': '000012018', 'objeto': 'Objeto: Celebração de Termo de Compromisso com a Imprensa Nacional para publicação de matérias de caráter oficial, nas edições normais e extras do Diário Oficial da União.', 'numeroProcesso': '25002000178201807', 'contatoResponsavel': 'BERIVANEA LUCIA DE OLIVEIRA LISBOA PINTO'}","{'numeroInscricaoSocial': '', 'nome': 'IMPRENSA NACIONAL', 'razaoSocialReceita': 'IMPRENSA NACIONAL', 'nomeFantasiaReceita': 'IMPRENSA NACIONAL', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '20/06/2000', 'enderecoEletronico': 'in@in.gov.br', 'numeroTelefone': '061 3139800 061 3139405', 'descricaoLogradouro': ' SIG QUADRA 06 LOTE 800', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'SETOR GRAFICO', 'tipoCodigo': 'CNPJ', 'codigoFormatado': '04.196.645/0001-00', 'tipoPessoa': None}",9170295,,,"{'codigo': '250019', 'nome': 'NUCLEO ESTADUAL DO MS/ES', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",45000.0,45000.0
0,,2018-06-04,,2018-06-04,2018-07-05,"{'numero': '000012018', 'objeto': 'Objeto: Contratação de empresa especializada para fornecimento de energia elétrica em BAIXA TENSÃO a fim de atender necessidades dos Polos base de Manicoré.', 'numeroProcesso': '25037400410201717', 'contatoResponsavel': 'ARMANDO GARCIA DOS REIS'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'codigoFormatado': '02.341.467/0001-20', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",871727,,,"{'codigo': '257027', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - MANAUS', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",9600.0,9600.0
1,,2017-10-23,,2017-01-11,2017-11-23,"{'numero': '000152017', 'objeto': 'Objeto: Contratação da ENERGISA PARAÍBA para prestação de energia elétrica para o imóvel utilizado pelo NEMS/PB, situado na Rua Desembargador Souto Maior 244, Centro, João Pessoa/PB.', 'numeroProcesso': '25018005303201715', 'contatoResponsavel': 'NEIDJA TORRES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'codigoFormatado': '09.095.183/0001-40', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",970151,,,"{'codigo': '250027', 'nome': 'NUCLEO ESTADUAL DO MS/PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",85191.16,85191.16
2,,2017-10-23,,2017-01-11,2017-11-28,"{'numero': '000182017', 'objeto': 'Objeto: Contratação da Energisa Paraíba para fornecimento de energia elétrica para imóvel pelo NEMS/PB, localizado na Av. Duarte da Silveira nº 610, Centro , João PEssoa/PB.', 'numeroProcesso': '25018005302201762', 'contatoResponsavel': 'NEIDJA TORRES DE ARAUJO'}","{'numeroInscricaoSocial': '', 'nome': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'razaoSocialReceita': 'ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A', 'nomeFantasiaReceita': 'ENERGISA', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '24/08/1966', 'enderecoEletronico': 'SAELPADFC@SAELPA.COM.BR', 'numeroTelefone': '008302151098 083 2311886', 'descricaoLogradouro': ' BR 230 KM 25', 'numeroEndereco': 'S/N', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CRISTO REDENTOR', 'codigoFormatado': '09.095.183/0001-40', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",1071248,,,"{'codigo': '250027', 'nome': 'NUCLEO ESTADUAL DO MS/PB', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",81342.04,81342.04
3,,2017-11-12,,2017-11-12,2017-12-19,"{'numero': '000012017', 'objeto': 'Objeto: Fornecimento de Energia Elétrica Baixa Tensão para atender as estruturas físicas pertencentes ao DSEI Alto Rio Solimões na unificação de todas as unidades já incluídas em contratos e as não não contempladas.', 'numeroProcesso': '25036000892201719', 'contatoResponsavel': 'JOEL DE SOUZA MUNHOZ'}","{'numeroInscricaoSocial': '', 'nome': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'razaoSocialReceita': 'AMAZONAS DISTRIBUIDORA DE ENERGIA S/A', 'nomeFantasiaReceita': '', 'cnae': None, 'municipio': None, 'localidadePessoa': None, 'naturezaJuridica': None, 'dataAbertura': '30/01/1998', 'enderecoEletronico': 'michael@eln.gov.br', 'numeroTelefone': '092 36211187 092 36224345', 'descricaoLogradouro': 'AV SETE DE SETEMBRO', 'numeroEndereco': '2414', 'complementoEndereco': '', 'numeroCEP': '        ', 'nomeBairro': 'CACHOEIRINHA', 'codigoFormatado': '02.341.467/0001-20', 'tipoCodigo': 'CNPJ', 'tipoPessoa': None}",1367575,,,"{'codigo': '257025', 'nome': 'DISTRITO SANIT.ESP.INDIGENA - ALTO SOLIMOES', 'descricaoPoder': 'EXECUTIVO', 'orgaoVinculado': {'codigoSIAFI': '36000', 'cnpj': '00394544000185', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE - UNIDADES COM VÍNCULO DIRETO'}, 'orgaoMaximo': {'codigo': '36000', 'sigla': 'MINISTERIO DA SAUDE', 'nome': 'MINISTERIO DA SAUDE'}}",255629.67,255629.67
